year,exporter,importer,product,value_kusd,quantity_tonnes
2023,Philippines,Germany,750110,83616.0,3900.0
2023,Philippines,Netherlands,750110,83616.0,3900.0
2023,Philippines,India,750110,55744.0,2600.0
2024,Indonesia,China,750110,21178800.0,1332000.0
2024,Indonesia,Japan,750110,2353200.0,148000.0
2024,Indonesia,South Korea,750110,1764900.0,111000.0
2024,Indonesia,USA,750110,1176600.0,74000.0
2024,Indonesia,Germany,750110,882450.0,55500.0
2024,Indonesia,Netherlands,750110,882450.0,55500.0
2024,Indonesia,India,750110,588300.0,37000.0
2024,Russia,China,750110,1488240.0,93600.0
2024,Russia,Japan,750110,165360.0,10400.0
2024,Russia,South Korea,750110,124020.0,7800.0
2024,Russia,USA,750110,82680.0,5200.0
2024,Russia,Germany,750110,62010.0,3900.0
2024,Russia,Netherlands,750110,62010.0,3900.0
2024,Russia,India,750110,41340.0,2600.0
2024,Philippines,China,750110,1488240.0,93600.0
2024,Philippines,Japan,750110,165360.0,10400.0
2024,Philippines,South Korea,750110,124020.0,7800.0
2024,Philippines,USA,750110,82680.0,5200.0
2024,Philippines,Germany,750110,62010.0,3900.0
2024,Philippines,Netherlands,750110,62010.0,3900.0
2024,Philippines,India,750110,41340.0,2600.0
