year,reporter,reporter_code,partner,partner_code,flow,commodity_code,trade_value_usd,quantity_kg
2020,Australia,36,USA,842,import,2504,116610.356,17685.3
2020,Australia,36,USA,842,import,2504,138211.615,28208.56
2021,Australia,36,USA,842,import,2504,224299.923,35499.31
2021,Australia,36,USA,842,import,2504,69868.504,37391.176
2021,Australia,36,USA,842,import,2504,294168.427,72890.486
2022,Australia,36,USA,842,import,2504,59326.897,16091.58
2022,Australia,36,USA,842,import,2504,78192.314,10236.99
2022,Australia,36,USA,842,import,2504,137519.211,26328.57
2023,Australia,36,USA,842,import,2504,36537.571,34854.36
2023,Australia,36,USA,842,import,2504,156567.02,18895.0
2023,Australia,36,USA,842,import,2504,193104.592,53749.36
2020,Australia,36,China,156,import,2504,19951.212,9264.07
2020,Australia,36,China,156,import,2504,293531.181,244466.07
2020,Australia,36,China,156,import,2504,273579.969,235202.0
2021,Australia,36,China,156,import,2504,1198.013,600.0
2021,Australia,36,China,156,import,2504,291642.761,258520.0
2021,Australia,36,China,156,import,2504,292840.774,259120.0
2022,Australia,36,China,156,import,2504,3720.637,35.0
2022,Australia,36,China,156,import,2504,418049.703,228334.65
2022,Australia,36,China,156,import,2504,421770.34,228369.65
2023,Australia,36,China,156,import,2504,20723.036,2957.74
2023,Australia,36,China,156,import,2504,245008.722,216100.1
2023,Australia,36,China,156,import,2504,265731.759,219057.84
2022,Australia,36,Canada,124,import,2504,1921.203,4.0
2022,Australia,36,Canada,124,import,2504,1921.203,4.0
2023,Australia,36,Canada,124,import,2504,2376.225,4200.0
2023,Australia,36,Canada,124,import,2504,2376.225,4200.0
2023,Australia,36,Mozambique,508,import,2504,1782.737,1000.0
2023,Australia,36,Mozambique,508,import,2504,1782.737,1000.0
2020,Australia,36,Germany,276,import,2504,118109.118,19100.0
2020,Australia,36,Germany,276,import,2504,137997.425,20550.0
2020,Australia,36,Germany,276,import,2504,19888.306,1450.0
2021,Australia,36,Germany,276,import,2504,6635.202,1050.0
2021,Australia,36,Germany,276,import,2504,182257.367,35500.0
2021,Australia,36,Germany,276,import,2504,188892.569,36550.0
2022,Australia,36,Germany,276,import,2504,218997.484,47215.0
2022,Australia,36,Germany,276,import,2504,223403.056,47920.0
2022,Australia,36,Germany,276,import,2504,4405.572,705.0
2023,Australia,36,Germany,276,import,2504,240544.658,49700.0
2023,Australia,36,Germany,276,import,2504,240544.658,49700.0
2022,Australia,36,United Kingdom,826,import,2504,1689.734,5167.63
2022,Australia,36,United Kingdom,826,import,2504,1689.734,5167.63
2020,South Africa,710,USA,842,import,2504,35134.35,858.83
2020,South Africa,710,USA,842,import,2504,35134.35,858.83
2020,South Africa,710,USA,842,import,2504,2047.749,178.89
2020,South Africa,710,USA,842,import,2504,2047.749,178.89
2020,South Africa,710,USA,842,import,2504,33086.601,679.94
2020,South Africa,710,USA,842,import,2504,33086.601,679.94
2021,South Africa,710,USA,842,import,2504,46490.491,754.41
2021,South Africa,710,USA,842,import,2504,46242.769,740.07
2021,South Africa,710,USA,842,import,2504,46242.769,740.07
2021,South Africa,710,USA,842,import,2504,247.722,14.34
2021,South Africa,710,USA,842,import,2504,247.722,14.34
2021,South Africa,710,USA,842,import,2504,46490.491,754.41
2022,South Africa,710,USA,842,import,2504,1836.407,38.25
2022,South Africa,710,USA,842,import,2504,100087.775,1011.87
2022,South Africa,710,USA,842,import,2504,1836.407,38.25
2022,South Africa,710,USA,842,import,2504,98251.368,973.62
2022,South Africa,710,USA,842,import,2504,98251.368,973.62
2022,South Africa,710,USA,842,import,2504,100087.775,1011.87
2023,South Africa,710,USA,842,import,2504,1955.096,121.74
2023,South Africa,710,USA,842,import,2504,1955.096,121.74
2023,South Africa,710,USA,842,import,2504,5857.05,292.65
2023,South Africa,710,USA,842,import,2504,7812.146,414.39
2023,South Africa,710,USA,842,import,2504,5857.05,292.65
2023,South Africa,710,USA,842,import,2504,7812.146,414.39
2020,South Africa,710,China,156,import,2504,575377.822,603540.8
2020,South Africa,710,China,156,import,2504,575377.822,603540.8
2020,South Africa,710,China,156,import,2504,572501.558,603429.0
2020,South Africa,710,China,156,import,2504,572501.558,603429.0
2020,South Africa,710,China,156,import,2504,2876.264,111.8
2020,South Africa,710,China,156,import,2504,2876.264,111.8
2021,South Africa,710,China,156,import,2504,538837.972,687214.5
2021,South Africa,710,China,156,import,2504,538837.972,687214.5
2021,South Africa,710,China,156,import,2504,245.218,5.5
2021,South Africa,710,China,156,import,2504,245.218,5.5
2021,South Africa,710,China,156,import,2504,538592.754,687209.0
2021,South Africa,710,China,156,import,2504,538592.754,687209.0
2022,South Africa,710,China,156,import,2504,244402.407,15554.51
2022,South Africa,710,China,156,import,2504,842602.917,602936.64
2022,South Africa,710,China,156,import,2504,598200.51,587382.13
2022,South Africa,710,China,156,import,2504,598200.51,587382.13
2022,South Africa,710,China,156,import,2504,244402.407,15554.51
2022,South Africa,710,China,156,import,2504,842602.917,602936.64
2023,South Africa,710,China,156,import,2504,16246.668,6309.96
2023,South Africa,710,China,156,import,2504,420538.933,497299.7
2023,South Africa,710,China,156,import,2504,420538.933,497299.7
2023,South Africa,710,China,156,import,2504,16246.668,6309.96
2023,South Africa,710,China,156,import,2504,436785.601,503609.66
2023,South Africa,710,China,156,import,2504,436785.601,503609.66
2020,South Africa,710,Mexico,484,import,2504,2.942,45.0
2020,South Africa,710,Mexico,484,import,2504,2.942,45.0
2020,South Africa,710,Mexico,484,import,2504,2.942,45.0
2020,South Africa,710,Mexico,484,import,2504,2.942,45.0
2021,South Africa,710,Mexico,484,import,2504,1.015,18.0
2021,South Africa,710,Mexico,484,import,2504,1.015,18.0
2021,South Africa,710,Mexico,484,import,2504,1.015,18.0
2021,South Africa,710,Mexico,484,import,2504,1.015,18.0
2023,South Africa,710,Mexico,484,import,2504,3425.429,8.0
2023,South Africa,710,Mexico,484,import,2504,3425.429,8.0
2023,South Africa,710,Mexico,484,import,2504,3425.429,8.0
2023,South Africa,710,Mexico,484,import,2504,3425.429,8.0
2020,South Africa,710,Brazil,76,import,2504,17556.907,18020.9
2020,South Africa,710,Brazil,76,import,2504,8.153,20.9
2020,South Africa,710,Brazil,76,import,2504,17548.755,18000.0
2020,South Africa,710,Brazil,76,import,2504,17556.907,18020.9
2020,South Africa,710,Brazil,76,import,2504,8.153,20.9
2020,South Africa,710,Brazil,76,import,2504,17548.755,18000.0
2021,South Africa,710,Brazil,76,import,2504,18427.223,18595.76
2021,South Africa,710,Brazil,76,import,2504,180.327,595.76
2021,South Africa,710,Brazil,76,import,2504,18246.896,18000.0
2021,South Africa,710,Brazil,76,import,2504,18427.223,18595.76
2021,South Africa,710,Brazil,76,import,2504,180.327,595.76
2021,South Africa,710,Brazil,76,import,2504,18246.896,18000.0
2022,South Africa,710,Brazil,76,import,2504,42759.676,36000.0
2022,South Africa,710,Brazil,76,import,2504,42759.676,36000.0
2022,South Africa,710,Brazil,76,import,2504,42759.676,36000.0
2022,South Africa,710,Brazil,76,import,2504,42759.676,36000.0
2023,South Africa,710,Brazil,76,import,2504,47549.452,36000.0
2023,South Africa,710,Brazil,76,import,2504,47549.452,36000.0
2023,South Africa,710,Brazil,76,import,2504,47549.452,36000.0
2023,South Africa,710,Brazil,76,import,2504,47549.452,36000.0
2020,South Africa,710,Canada,124,import,2504,957.12,113.0
2020,South Africa,710,Canada,124,import,2504,957.12,113.0
2020,South Africa,710,Canada,124,import,2504,957.12,113.0
2020,South Africa,710,Canada,124,import,2504,957.12,113.0
2021,South Africa,710,Canada,124,import,2504,6217.335,3098.0
2021,South Africa,710,Canada,124,import,2504,6217.335,3098.0
2021,South Africa,710,Canada,124,import,2504,6217.335,3098.0
2021,South Africa,710,Canada,124,import,2504,6217.335,3098.0
2022,South Africa,710,Canada,124,import,2504,15.102,27.0
2022,South Africa,710,Canada,124,import,2504,15.102,27.0
2022,South Africa,710,Canada,124,import,2504,15.102,27.0
2022,South Africa,710,Canada,124,import,2504,15.102,27.0
2023,South Africa,710,Canada,124,import,2504,137.993,1.87
2023,South Africa,710,Canada,124,import,2504,137.993,1.87
2023,South Africa,710,Canada,124,import,2504,137.993,1.87
2023,South Africa,710,Canada,124,import,2504,137.993,1.87
2021,South Africa,710,Japan,392,import,2504,23.006,38.0
2021,South Africa,710,Japan,392,import,2504,23.006,38.0
2021,South Africa,710,Japan,392,import,2504,23.006,38.0
2021,South Africa,710,Japan,392,import,2504,23.006,38.0
2020,South Africa,710,Mozambique,508,import,2504,14491.843,20468.5
2020,South Africa,710,Mozambique,508,import,2504,17.961,218.0
2020,South Africa,710,Mozambique,508,import,2504,14473.882,20250.5
2020,South Africa,710,Mozambique,508,import,2504,14491.843,20468.5
2020,South Africa,710,Mozambique,508,import,2504,17.961,218.0
2020,South Africa,710,Mozambique,508,import,2504,14473.882,20250.5
2021,South Africa,710,Mozambique,508,import,2504,24159.4,40627.5
2021,South Africa,710,Mozambique,508,import,2504,312.816,100.5
2021,South Africa,710,Mozambique,508,import,2504,23846.585,40527.0
2021,South Africa,710,Mozambique,508,import,2504,24159.4,40627.5
2021,South Africa,710,Mozambique,508,import,2504,312.816,100.5
2021,South Africa,710,Mozambique,508,import,2504,23846.585,40527.0
2022,South Africa,710,Mozambique,508,import,2504,182168.052,281359.2
2022,South Africa,710,Mozambique,508,import,2504,19.076,1.0
2022,South Africa,710,Mozambique,508,import,2504,182148.976,281358.2
2022,South Africa,710,Mozambique,508,import,2504,182168.052,281359.2
2022,South Africa,710,Mozambique,508,import,2504,19.076,1.0
2022,South Africa,710,Mozambique,508,import,2504,182148.976,281358.2
2023,South Africa,710,Mozambique,508,import,2504,86101.787,142976.5
2023,South Africa,710,Mozambique,508,import,2504,7.317,85.5
2023,South Africa,710,Mozambique,508,import,2504,86094.47,142891.0
2023,South Africa,710,Mozambique,508,import,2504,86101.787,142976.5
2023,South Africa,710,Mozambique,508,import,2504,7.317,85.5
2023,South Africa,710,Mozambique,508,import,2504,86094.47,142891.0
2020,South Africa,710,Germany,276,import,2504,47222.542,19446.93
2020,South Africa,710,Germany,276,import,2504,45820.699,19280.73
2020,South Africa,710,Germany,276,import,2504,45820.699,19280.73
2020,South Africa,710,Germany,276,import,2504,1401.843,166.2
2020,South Africa,710,Germany,276,import,2504,1401.843,166.2
2020,South Africa,710,Germany,276,import,2504,47222.542,19446.93
2021,South Africa,710,Germany,276,import,2504,9134.782,659.0
2021,South Africa,710,Germany,276,import,2504,9134.782,659.0
2021,South Africa,710,Germany,276,import,2504,56247.452,18603.08
2021,South Africa,710,Germany,276,import,2504,56247.452,18603.08
2021,South Africa,710,Germany,276,import,2504,65382.234,19262.08
2021,South Africa,710,Germany,276,import,2504,65382.234,19262.08
2022,South Africa,710,Germany,276,import,2504,13153.028,1378.49
2022,South Africa,710,Germany,276,import,2504,13153.028,1378.49
2022,South Africa,710,Germany,276,import,2504,95010.449,42038.49
2022,South Africa,710,Germany,276,import,2504,81857.421,40660.0
2022,South Africa,710,Germany,276,import,2504,81857.421,40660.0
2022,South Africa,710,Germany,276,import,2504,95010.449,42038.49
2023,South Africa,710,Germany,276,import,2504,137.668,10.19
2023,South Africa,710,Germany,276,import,2504,207114.332,60013.52
2023,South Africa,710,Germany,276,import,2504,207114.332,60013.52
2023,South Africa,710,Germany,276,import,2504,137.668,10.19
2023,South Africa,710,Germany,276,import,2504,207252.0,60023.71
2023,South Africa,710,Germany,276,import,2504,207252.0,60023.71
2020,South Africa,710,United Kingdom,826,import,2504,409.231,0.5
2020,South Africa,710,United Kingdom,826,import,2504,409.231,0.5
2020,South Africa,710,United Kingdom,826,import,2504,409.231,0.5
2020,South Africa,710,United Kingdom,826,import,2504,409.231,0.5
2021,South Africa,710,United Kingdom,826,import,2504,4147.462,7.61
2021,South Africa,710,United Kingdom,826,import,2504,4147.462,7.61
2021,South Africa,710,United Kingdom,826,import,2504,4147.462,7.61
2021,South Africa,710,United Kingdom,826,import,2504,4147.462,7.61
2022,South Africa,710,United Kingdom,826,import,2504,693.146,320.38
2022,South Africa,710,United Kingdom,826,import,2504,693.146,320.38
2022,South Africa,710,United Kingdom,826,import,2504,693.146,320.38
2022,South Africa,710,United Kingdom,826,import,2504,693.146,320.38
2023,South Africa,710,United Kingdom,826,import,2504,2655.791,2000.0
2023,South Africa,710,United Kingdom,826,import,2504,2655.791,2000.0
2023,South Africa,710,United Kingdom,826,import,2504,1939.378,77.61
2023,South Africa,710,United Kingdom,826,import,2504,1939.378,77.61
2023,South Africa,710,United Kingdom,826,import,2504,4595.17,2077.61
2023,South Africa,710,United Kingdom,826,import,2504,4595.17,2077.61
2020,South Africa,710,Australia,36,import,2504,468.936,415.4
2020,South Africa,710,Australia,36,import,2504,468.936,415.4
2020,South Africa,710,Australia,36,import,2504,468.936,415.4
2020,South Africa,710,Australia,36,import,2504,468.936,415.4
2021,South Africa,710,Australia,36,import,2504,1805.371,268.9
2021,South Africa,710,Australia,36,import,2504,1805.371,268.9
2021,South Africa,710,Australia,36,import,2504,1805.371,268.9
2021,South Africa,710,Australia,36,import,2504,1805.371,268.9
2022,South Africa,710,Australia,36,import,2504,183.726,875.0
2022,South Africa,710,Australia,36,import,2504,183.726,875.0
2022,South Africa,710,Australia,36,import,2504,183.726,875.0
2022,South Africa,710,Australia,36,import,2504,183.726,875.0
2023,South Africa,710,Australia,36,import,2504,13.116,153.82
2023,South Africa,710,Australia,36,import,2504,13.116,153.82
2023,South Africa,710,Australia,36,import,2504,13.116,153.82
2023,South Africa,710,Australia,36,import,2504,13.116,153.82
